,ps_pair,temp,chi,polymer_class,ps_pair_nonCyclic
978,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],20.0,-2.5460003951212107,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
979,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],20.0,-0.27020243442914776,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
980,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],20.0,-0.4014699412158327,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
981,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H],20.0,1.3798286159758388,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H]
982,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C1([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],20.0,-0.8629327282413835,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C1([H])C(=O)C([H])([H])C([H])([H])C1([H])[H]
983,[H]O[C@@]1([H])[C@]2([H])O[C@@]3([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]4([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]5([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]6([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]7([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]8([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]9([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%10([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@@]%11([H])O[C@]([H])(C([H])([H])O[N+](=O)[O-])[C@@]([H])(O[C@]([H])(O[C@]2([H])C([H])([H])O[N+](=O)[O-])[C@]1([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%11([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]%10([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]9([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]8([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]7([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]6([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]5([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]4([H])O[N+](=O)[O-])[C@]([H])(O[H])[C@@]3([H])O[N+](=O)[O-]_[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H],20.0,-1.1422486021509681,cellulose,*O[C@H]1[C@H](O)[C@@H](O[N+](=O)[O-])[C@H](*)O[C@@H]1CO[N+](=O)[O-]_[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H]
984,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H],170.0,1.0350944699495916,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
985,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H],190.0,0.93321381025247,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
986,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)C([H])([H])[H],170.0,0.002649677922738708,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)C([H])([H])[H]
987,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)C([H])([H])[H],190.0,0.3521765595760622,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)C([H])([H])[H]
988,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],170.0,1.5941142305669642,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
989,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],190.0,0.5704571492990533,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
990,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],170.0,2.2020270259891337,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
991,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],190.0,0.871323965480502,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
992,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],170.0,1.8347276054065782,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
993,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],190.0,1.9137666664264668,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
994,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],170.0,1.7681941676691761,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
995,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],190.0,1.0182239650117986,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
996,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],170.0,0.5453049489748235,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H]
997,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],190.0,0.4814519074666418,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H]
998,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H],190.0,-0.0847768144785981,polystyrenes,*CC(*)c1ccc(O)cc1_[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H]
999,[H]Oc1c([H])c([H])c(C2([H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C([H])([H])C([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c([H])c1[H]_[H]OC([H])(C([H])([H])[H])C([H])([H])[H],170.0,1.4133360338786933,polystyrenes,*CC(*)c1ccc(O)cc1_[H]OC([H])(C([H])([H])[H])C([H])([H])[H]
